0.00000 0.99500 2.45248
0.50000 1.53460 3.05363
1.00000 2.10550 3.72523
2.00000 2.35820 4.06053
3.00000 2.64330 4.47558
5.00000 3.00990 5.06968
5.00000 4.18000 7.29800
15.00000 4.18000 7.29800
