0.0000 2.7270
2.0000 3.3167
5.0000 3.6619
10.0000 3.5835
15.0000 3.5940
20.0000 3.6348
25.0000 3.7180
30.0000 4.0356
33.0000 4.2771
33.0000 4.3151
40.0000 4.4424
50.0000 4.4277
