-2.000000 0.000000 0.000000
-1.900000 0.000000 0.000000
-1.800000 0.000000 0.000000
-1.700000 0.000000 0.000000
-1.600000 0.000000 0.000000
-1.500000 0.000000 0.000000
-1.400000 0.000000 0.000000
-1.300000 0.000000 0.000000
-1.200000 0.000000 0.000000
-1.100000 0.000000 0.000000
-1.000000 0.000000 0.000000
-0.900000 0.000000 0.000000
-0.800000 0.000000 0.000000
-0.700000 0.000000 0.000000
-0.600000 0.000000 0.000000
-0.500000 0.000000 0.000000
-0.400000 0.000000 0.000000
-0.300000 0.000000 0.000000
-0.200000 0.000000 0.000000
-0.100000 0.000000 0.000000
0.000000 1.007477 1.742936
0.100000 1.110712 1.921532
0.200000 1.213919 2.100081
0.300000 1.317142 2.278656
0.400000 1.420304 2.457126
0.500000 1.524140 2.636761
0.600000 1.636081 2.830419
0.700000 1.748063 3.024148
0.800000 1.860064 3.217911
0.900000 1.972033 3.411616
1.000000 2.079160 3.596946
1.100000 2.103650 3.639315
1.200000 2.128127 3.681659
1.300000 2.152588 3.723978
1.400000 2.177033 3.766267
1.500000 2.201469 3.808542
1.600000 2.231242 3.860049
1.700000 2.261013 3.911553
1.800000 2.290786 3.963059
1.900000 2.320543 4.014540
2.000000 2.350270 4.065968
2.100000 2.378762 4.115259
2.200000 2.407227 4.164503
2.300000 2.435648 4.213670
2.400000 2.464140 4.262961
2.500000 2.492468 4.311969
2.600000 2.518538 4.357070
2.700000 2.544607 4.402171
2.800000 2.570617 4.447167
2.900000 2.596673 4.492244
3.000000 2.622591 4.537083
3.100000 2.645764 4.577172
3.200000 2.668912 4.617217
3.300000 2.692098 4.657330
3.400000 2.715272 4.697420
3.500000 2.738202 4.737089
3.600000 2.757716 4.770848
3.700000 2.777269 4.804675
3.800000 2.796828 4.838512
3.900000 2.816326 4.872244
4.000000 2.835677 4.905722
4.100000 2.851703 4.933447
4.200000 2.867718 4.961153
4.300000 2.883713 4.988823
4.400000 2.899712 5.016503
4.500000 2.915667 5.044104
4.600000 2.928877 5.066957
4.700000 2.942012 5.089681
4.800000 2.955221 5.112533
4.900000 2.968416 5.135359
5.000000 2.981584 5.158140
5.100000 2.994481 5.180453
5.200000 3.007363 5.202739
5.300000 3.020259 5.225048
5.400000 3.033115 5.247290
5.500000 3.046017 5.269609
5.600000 3.059580 5.293073
5.700000 3.073071 5.316413
5.800000 3.086634 5.339877
5.900000 3.100171 5.363296
6.000000 3.113647 5.386610
6.100000 3.126441 5.408743
6.200000 3.139268 5.430934
6.300000 3.152108 5.453146
6.400000 3.164876 5.475235
6.500000 3.177577 5.497208
6.600000 3.189170 5.517265
6.700000 3.200750 5.537298
6.800000 3.212330 5.557331
6.900000 3.223923 5.577387
7.000000 3.235412 5.597263
7.100000 3.245482 5.614683
7.200000 3.255638 5.632254
7.300000 3.265749 5.649745
7.400000 3.275879 5.667271
7.500000 3.285899 5.684605
7.600000 3.294356 5.699236
7.700000 3.302754 5.713765
7.800000 3.311211 5.728396
7.900000 3.319670 5.743029
8.000000 3.327965 5.757380
8.100000 3.334514 5.768709
8.200000 3.341031 5.779984
8.300000 3.347609 5.791363
8.400000 3.354126 5.802638
8.500000 3.360593 5.813826
8.600000 3.365453 5.822234
8.700000 3.370270 5.830566
8.800000 3.375085 5.838896
8.900000 3.379927 5.847273
9.000000 3.384702 5.855535
9.100000 3.388732 5.862507
9.200000 3.392723 5.869410
9.300000 3.396739 5.876358
9.400000 3.400743 5.883285
9.500000 3.404733 5.890188
9.600000 3.408929 5.897446
9.700000 3.413183 5.904807
9.800000 3.417424 5.912143
9.900000 3.421607 5.919380
10.000000 3.425822 5.926672
10.100000 3.429682 5.933350
10.200000 3.433516 5.939982
10.300000 3.437406 5.946713
10.400000 3.441251 5.953365
10.500000 3.445106 5.960033
10.600000 3.448286 5.965534
10.700000 3.451511 5.971114
10.800000 3.454736 5.976693
10.900000 3.457948 5.982250
11.000000 3.461117 5.987733
11.100000 3.463603 5.992033
11.200000 3.466104 5.996360
11.300000 3.468615 6.000705
11.400000 3.471147 6.005084
11.500000 3.473608 6.009342
11.600000 3.475409 6.012458
11.700000 3.477255 6.015652
11.800000 3.479056 6.018768
11.900000 3.480903 6.021962
12.000000 3.482738 6.025137
12.100000 3.483929 6.027197
12.200000 3.485177 6.029355
12.300000 3.486367 6.031415
12.400000 3.487603 6.033552
12.500000 3.488793 6.035612
12.600000 3.489336 6.036552
12.700000 3.489980 6.037665
12.800000 3.490539 6.038632
12.900000 3.491182 6.039745
13.000000 3.491741 6.040712
13.100000 3.492118 6.041365
13.200000 3.492501 6.042027
13.300000 3.492865 6.042656
13.400000 3.493274 6.043363
13.500000 3.493622 6.043966
13.600000 3.494178 6.044927
13.700000 3.494699 6.045829
13.800000 3.495180 6.046662
13.900000 3.495701 6.047563
14.000000 3.496183 6.048396
14.100000 3.496522 6.048983
14.200000 3.496887 6.049614
14.300000 3.497312 6.050351
14.400000 3.497638 6.050914
14.500000 3.498003 6.051545
14.600000 3.498258 6.051985
14.700000 3.498544 6.052480
14.800000 3.498824 6.052965
14.900000 3.499124 6.053484
15.000000 3.499404 6.053969
15.100000 3.499698 6.054477
15.200000 3.499933 6.054884
15.300000 3.500196 6.055340
15.400000 3.500477 6.055825
