-2.000000 0.000000 0.000000
-1.900000 0.000000 0.000000
-1.800000 0.000000 0.000000
-1.700000 0.000000 0.000000
-1.600000 0.000000 0.000000
-1.500000 0.000000 0.000000
-1.400000 0.000000 0.000000
-1.300000 0.000000 0.000000
-1.200000 0.000000 0.000000
-1.100000 0.000000 0.000000
-1.000000 0.000000 0.000000
-0.900000 0.000000 0.000000
-0.800000 0.000000 0.000000
-0.700000 0.000000 0.000000
-0.600000 0.000000 0.000000
-0.500000 0.000000 0.000000
-0.400000 0.000000 0.000000
-0.300000 0.000000 0.000000
-0.200000 0.000000 0.000000
-0.100000 0.000000 0.000000
0.000000 1.007560 1.743079
0.100000 1.110835 1.921745
0.200000 1.214083 2.100364
0.300000 1.317347 2.279010
0.400000 1.420550 2.457551
0.500000 1.524415 2.637237
0.600000 1.636367 2.830914
0.700000 1.748359 3.024661
0.800000 1.860373 3.218444
0.900000 1.972351 3.412168
1.000000 2.079562 3.597643
1.100000 2.103977 3.639881
1.200000 2.128379 3.682095
1.300000 2.152764 3.724283
1.400000 2.177134 3.766441
1.500000 2.201502 3.808598
1.600000 2.231319 3.860182
1.700000 2.261134 3.911763
1.800000 2.290952 3.963346
1.900000 2.320753 4.014903
2.000000 2.350525 4.066408
2.100000 2.379047 4.115751
2.200000 2.407542 4.165048
2.300000 2.435993 4.214268
2.400000 2.464515 4.263611
2.500000 2.492876 4.312675
2.600000 2.518967 4.357814
2.700000 2.545059 4.402953
2.800000 2.571090 4.447986
2.900000 2.597168 4.493101
3.000000 2.623110 4.537981
3.100000 2.646299 4.578098
3.200000 2.669463 4.618172
3.300000 2.692666 4.658313
3.400000 2.715855 4.698430
3.500000 2.738805 4.738133
3.600000 2.758335 4.771919
3.700000 2.777903 4.805772
3.800000 2.797478 4.839637
3.900000 2.816992 4.873396
4.000000 2.836361 4.906905
4.100000 2.852393 4.934639
4.200000 2.868414 4.962357
4.300000 2.884414 4.990036
4.400000 2.900420 5.017726
4.500000 2.916380 5.045338
4.600000 2.929574 5.068163
4.700000 2.942692 5.090858
4.800000 2.955886 5.113682
4.900000 2.969064 5.136480
5.000000 2.982217 5.159235
5.100000 2.995095 5.181514
5.200000 3.007957 5.203765
5.300000 3.020833 5.226041
5.400000 3.033670 5.248249
5.500000 3.046553 5.270537
5.600000 3.060107 5.293985
5.700000 3.073590 5.317311
5.800000 3.087144 5.340759
5.900000 3.100673 5.364164
6.000000 3.114141 5.387463
6.100000 3.126923 5.409577
6.200000 3.139740 5.431750
6.300000 3.152568 5.453943
6.400000 3.165326 5.476014
6.500000 3.178018 5.497971
6.600000 3.189603 5.518013
6.700000 3.201175 5.538032
6.800000 3.212746 5.558051
6.900000 3.224331 5.578093
7.000000 3.235814 5.597958
7.100000 3.245880 5.615373
7.200000 3.256032 5.632936
7.300000 3.266139 5.650420
7.400000 3.276266 5.667940
7.500000 3.286283 5.685270
7.600000 3.294740 5.699900
7.700000 3.303137 5.714427
7.800000 3.311594 5.729057
7.900000 3.320052 5.743690
8.000000 3.328349 5.758044
8.100000 3.334902 5.769380
8.200000 3.341423 5.780661
8.300000 3.348005 5.792048
8.400000 3.354525 5.803329
8.500000 3.360997 5.814526
8.600000 3.365858 5.822935
8.700000 3.370675 5.831268
8.800000 3.375490 5.839597
8.900000 3.380332 5.847974
9.000000 3.385108 5.856236
9.100000 3.389131 5.863197
9.200000 3.393116 5.870091
9.300000 3.397126 5.877028
9.400000 3.401125 5.883946
9.500000 3.405110 5.890840
9.600000 3.409303 5.898094
9.700000 3.413556 5.905452
9.800000 3.417796 5.912786
9.900000 3.421978 5.920022
10.000000 3.426192 5.927312
10.100000 3.430053 5.933991
10.200000 3.433886 5.940624
10.300000 3.437777 5.947355
10.400000 3.441623 5.954007
10.500000 3.445479 5.960678
10.600000 3.448660 5.966182
10.700000 3.451887 5.971765
10.800000 3.455114 5.977348
10.900000 3.458328 5.982907
11.000000 3.461500 5.988394
11.100000 3.463988 5.992699
11.200000 3.466492 5.997031
11.300000 3.469005 6.001379
11.400000 3.471539 6.005763
11.500000 3.474004 6.010028
11.600000 3.475808 6.013148
11.700000 3.477658 6.016348
11.800000 3.479462 6.019469
11.900000 3.481311 6.022669
12.000000 3.483151 6.025852
12.100000 3.484346 6.027918
12.200000 3.485597 6.030083
12.300000 3.486791 6.032149
12.400000 3.488031 6.034294
12.500000 3.489225 6.036360
12.600000 3.489772 6.037305
12.700000 3.490419 6.038424
12.800000 3.490981 6.039397
12.900000 3.491627 6.040515
13.000000 3.492189 6.041488
13.100000 3.492568 6.042142
13.200000 3.492953 6.042809
13.300000 3.493318 6.043440
13.400000 3.493728 6.044150
13.500000 3.494078 6.044754
13.600000 3.494636 6.045720
13.700000 3.495157 6.046622
13.800000 3.495640 6.047458
13.900000 3.496162 6.048361
14.000000 3.496645 6.049196
14.100000 3.496987 6.049787
14.200000 3.497353 6.050421
14.300000 3.497781 6.051161
14.400000 3.498108 6.051727
14.500000 3.498475 6.052361
14.600000 3.498731 6.052805
14.700000 3.499020 6.053305
14.800000 3.499302 6.053793
14.900000 3.499605 6.054316
15.000000 3.499886 6.054804
15.100000 3.500182 6.055315
15.200000 3.500418 6.055723
15.300000 3.500683 6.056182
15.400000 3.500965 6.056669
