-2.000000 0.000000 0.000000
-1.900000 0.000000 0.000000
-1.800000 0.000000 0.000000
-1.700000 0.000000 0.000000
-1.600000 0.000000 0.000000
-1.500000 0.000000 0.000000
-1.400000 0.000000 0.000000
-1.300000 0.000000 0.000000
-1.200000 0.000000 0.000000
-1.100000 0.000000 0.000000
-1.000000 0.000000 0.000000
-0.900000 0.000000 0.000000
-0.800000 0.000000 0.000000
-0.700000 0.000000 0.000000
-0.600000 0.000000 0.000000
-0.500000 0.000000 0.000000
-0.400000 0.000000 0.000000
-0.300000 0.000000 0.000000
-0.200000 0.219695 0.380072
-0.100000 0.433733 0.750358
0.000000 1.125672 1.947413
0.100000 1.202318 2.080010
0.200000 1.278934 2.212555
0.300000 1.355714 2.345386
0.400000 1.435295 2.483060
0.500000 1.521550 2.632281
0.600000 1.611907 2.788599
0.700000 1.702242 2.944878
0.800000 1.793037 3.101953
0.900000 1.885999 3.262777
1.000000 1.955760 3.383465
1.100000 1.999696 3.459474
1.200000 2.043650 3.535515
1.300000 2.086784 3.610137
1.400000 2.123507 3.673666
1.500000 2.156532 3.730801
1.600000 2.187841 3.784964
1.700000 2.219166 3.839158
1.800000 2.250274 3.892974
1.900000 2.279008 3.942684
2.000000 2.306214 3.989749
2.100000 2.333281 4.036575
2.200000 2.360352 4.083408
2.300000 2.387407 4.130214
2.400000 2.414530 4.177137
2.500000 2.440739 4.222479
2.600000 2.466341 4.266771
2.700000 2.491961 4.311093
2.800000 2.517436 4.355164
2.900000 2.541899 4.397486
3.000000 2.564509 4.436600
3.100000 2.586078 4.473916
3.200000 2.607600 4.511148
3.300000 2.629097 4.548337
3.400000 2.649911 4.584346
3.500000 2.669334 4.617948
3.600000 2.687610 4.649565
3.700000 2.705881 4.681175
3.800000 2.724068 4.712638
3.900000 2.741644 4.743044
4.000000 2.759133 4.773301
4.100000 2.776073 4.802606
4.200000 2.792948 4.831799
4.300000 2.809814 4.860978
4.400000 2.826186 4.889302
4.500000 2.842815 4.918071
4.600000 2.859328 4.946637
4.700000 2.875840 4.975203
4.800000 2.892315 5.003706
4.900000 2.908360 5.031464
5.000000 2.924030 5.058571
5.100000 2.939658 5.085609
5.200000 2.955322 5.112708
5.300000 2.970915 5.139682
5.400000 2.986080 5.165919
5.500000 3.000813 5.191407
5.600000 3.015382 5.216611
5.700000 3.029974 5.241855
5.800000 3.044541 5.267056
5.900000 3.058648 5.291461
6.000000 3.072131 5.314787
6.100000 3.085374 5.337697
6.200000 3.098570 5.360526
6.300000 3.111777 5.383374
6.400000 3.124630 5.405609
6.500000 3.136852 5.426755
6.600000 3.148596 5.447072
6.700000 3.160323 5.467359
6.800000 3.171996 5.487553
6.900000 3.183325 5.507153
7.000000 3.194047 5.525702
7.100000 3.204102 5.543096
7.200000 3.214205 5.560574
7.300000 3.224253 5.577957
7.400000 3.234000 5.594821
7.500000 3.242633 5.609755
7.600000 3.250501 5.623366
7.700000 3.258333 5.636915
7.800000 3.266181 5.650493
7.900000 3.273722 5.663540
8.000000 3.280505 5.675273
8.100000 3.286565 5.685757
8.200000 3.292643 5.696272
8.300000 3.298667 5.706694
8.400000 3.304512 5.716805
8.500000 3.310347 5.726900
8.600000 3.315912 5.736527
8.700000 3.321459 5.746124
8.800000 3.326954 5.755630
8.900000 3.332333 5.764937
9.000000 3.337601 5.774050
9.100000 3.342856 5.783141
9.200000 3.348099 5.792211
9.300000 3.353353 5.801301
9.400000 3.358436 5.810095
9.500000 3.363277 5.818470
9.600000 3.368019 5.826672
9.700000 3.372743 5.834845
9.800000 3.377484 5.843047
9.900000 3.382052 5.850950
10.000000 3.386238 5.858192
10.100000 3.390289 5.865201
10.200000 3.394276 5.872097
10.300000 3.398309 5.879074
10.400000 3.402181 5.885772
10.500000 3.405717 5.891890
10.600000 3.409005 5.897578
10.700000 3.412294 5.903268
10.800000 3.415529 5.908864
10.900000 3.418655 5.914273
11.000000 3.421492 5.919180
11.100000 3.424034 5.923578
11.200000 3.426610 5.928036
11.300000 3.429181 5.932483
11.400000 3.431578 5.936630
11.500000 3.433704 5.940307
11.600000 3.435615 5.943614
11.700000 3.437510 5.946893
11.800000 3.439388 5.950140
11.900000 3.441173 5.953230
12.000000 3.442601 5.955700
12.100000 3.443816 5.957802
12.200000 3.445061 5.959955
12.300000 3.446223 5.961965
12.400000 3.447311 5.963849
12.500000 3.448262 5.965492
12.600000 3.448999 5.966768
12.700000 3.449836 5.968216
12.800000 3.450555 5.969459
12.900000 3.451268 5.970694
13.000000 3.451986 5.971936
13.100000 3.452703 5.973177
13.200000 3.453374 5.974337
13.300000 3.454110 5.975610
13.400000 3.454791 5.976789
13.500000 3.455353 5.977761
13.600000 3.455961 5.978812
13.700000 3.456582 5.979886
13.800000 3.457172 5.980908
13.900000 3.457776 5.981952
14.000000 3.458281 5.982825
14.100000 3.458708 5.983565
14.200000 3.459183 5.984387
14.300000 3.459641 5.985179
14.400000 3.460069 5.985919
14.500000 3.460492 5.986650
14.600000 3.460803 5.987189
14.700000 3.461166 5.987818
14.800000 3.461542 5.988468
14.900000 3.461853 5.989005
15.000000 3.462228 5.989654
15.100000 3.462567 5.990241
15.200000 3.462942 5.990890
15.300000 3.463317 5.991539
15.400000 3.463676 5.992159
