-2.000000 0.000000 0.000000
-1.900000 0.000000 0.000000
-1.800000 0.000000 0.000000
-1.700000 0.000000 0.000000
-1.600000 0.000000 0.000000
-1.500000 0.000000 0.000000
-1.400000 0.000000 0.000000
-1.300000 0.000000 0.000000
-1.200000 0.000000 0.000000
-1.100000 0.000000 0.000000
-1.000000 0.000000 0.000000
-0.900000 0.000000 0.000000
-0.800000 0.000000 0.000000
-0.700000 0.000000 0.000000
-0.600000 0.000000 0.000000
-0.500000 0.000000 0.000000
-0.400000 0.000000 0.000000
-0.300000 0.000000 0.000000
-0.200000 0.000000 0.000000
-0.100000 0.000000 0.000000
0.000000 1.035472 1.791367
0.100000 1.131766 1.957954
0.200000 1.228048 2.124523
0.300000 1.324311 2.291059
0.400000 1.420574 2.457594
0.500000 1.521478 2.632157
0.600000 1.630713 2.821134
0.700000 1.739929 3.010077
0.800000 1.849164 3.199054
0.900000 1.958399 3.388031
1.000000 2.045334 3.538428
1.100000 2.074942 3.589650
1.200000 2.104551 3.640872
1.300000 2.134178 3.692129
1.400000 2.163767 3.743317
1.500000 2.191827 3.791860
1.600000 2.220540 3.841534
1.700000 2.249253 3.891208
1.800000 2.277966 3.940882
1.900000 2.306679 3.990555
2.000000 2.335030 4.039602
2.100000 2.362453 4.087044
2.200000 2.389876 4.134486
2.300000 2.417249 4.181841
2.400000 2.444703 4.229336
2.500000 2.471289 4.275330
2.600000 2.496236 4.318489
2.700000 2.521164 4.361614
2.800000 2.546072 4.404705
2.900000 2.571020 4.447865
3.000000 2.594404 4.488320
3.100000 2.615116 4.524150
3.200000 2.635777 4.559895
3.300000 2.656489 4.595726
3.400000 2.677200 4.631556
3.500000 2.696813 4.665486
3.600000 2.713876 4.695005
3.700000 2.730939 4.724524
3.800000 2.748011 4.754059
3.900000 2.765074 4.783578
4.000000 2.782278 4.813341
4.100000 2.798552 4.841495
4.200000 2.814745 4.869509
4.300000 2.830980 4.897595
4.400000 2.847203 4.925662
4.500000 2.863852 4.954464
4.600000 2.879553 4.981626
4.700000 2.895254 5.008789
4.800000 2.910954 5.035951
4.900000 2.926705 5.063200
5.000000 2.942254 5.090100
5.100000 2.957705 5.116830
5.200000 2.973136 5.143526
5.300000 2.988587 5.170256
5.400000 3.003988 5.196899
5.500000 3.019146 5.223123
5.600000 3.034212 5.249186
5.700000 3.049258 5.275216
5.800000 3.064354 5.301332
5.900000 3.079389 5.327343
6.000000 3.093960 5.352551
6.100000 3.107797 5.376489
6.200000 3.121604 5.400374
6.300000 3.135460 5.424346
6.400000 3.149267 5.448232
6.500000 3.162518 5.471157
6.600000 3.174823 5.492444
6.700000 3.187078 5.513645
6.800000 3.199353 5.534880
6.900000 3.211627 5.556115
7.000000 3.223347 5.576391
7.100000 3.233840 5.594543
7.200000 3.244382 5.612781
7.300000 3.254905 5.630986
7.400000 3.265418 5.649172
7.500000 3.274961 5.665683
7.600000 3.282911 5.679436
7.700000 3.290811 5.693103
7.800000 3.298761 5.706857
7.900000 3.306711 5.720610
8.000000 3.313995 5.733212
8.100000 3.319933 5.743484
8.200000 3.325831 5.753688
8.300000 3.331750 5.763927
8.400000 3.337648 5.774131
8.500000 3.343677 5.784560
8.600000 3.349166 5.794057
8.700000 3.354655 5.803554
8.800000 3.360114 5.812998
8.900000 3.365634 5.822547
9.000000 3.371123 5.832043
9.100000 3.376377 5.841132
9.200000 3.381600 5.850167
9.300000 3.386833 5.859221
9.400000 3.392056 5.868257
9.500000 3.397097 5.876978
9.600000 3.402038 5.885526
9.700000 3.406969 5.894056
9.800000 3.411949 5.902672
9.900000 3.416860 5.911167
10.000000 3.421497 5.919190
10.100000 3.425767 5.926577
10.200000 3.429976 5.933858
10.300000 3.434265 5.941279
10.400000 3.438485 5.948579
10.500000 3.442451 5.955441
10.600000 3.445880 5.961373
10.700000 3.449328 5.967338
10.800000 3.452746 5.973251
10.900000 3.456175 5.979183
11.000000 3.459342 5.984661
11.100000 3.461979 5.989224
11.200000 3.464647 5.993840
11.300000 3.467315 5.998456
11.400000 3.469973 6.003053
11.500000 3.472379 6.007215
11.600000 3.474297 6.010533
11.700000 3.476204 6.013833
11.800000 3.478092 6.017099
11.900000 3.480049 6.020485
12.000000 3.481664 6.023278
12.100000 3.482771 6.025194
12.200000 3.483909 6.027162
12.300000 3.484986 6.029026
12.400000 3.486093 6.030941
12.500000 3.487090 6.032666
12.600000 3.487658 6.033649
12.700000 3.488287 6.034736
12.800000 3.488855 6.035719
12.900000 3.489453 6.036754
13.000000 3.490082 6.037842
13.100000 3.490711 6.038929
13.200000 3.491348 6.040033
13.300000 3.491977 6.041120
13.400000 3.492625 6.042242
13.500000 3.493183 6.043206
13.600000 3.493801 6.044275
13.700000 3.494419 6.045345
13.800000 3.495007 6.046361
13.900000 3.495605 6.047397
14.000000 3.496132 6.048308
14.100000 3.496500 6.048945
14.200000 3.496898 6.049634
14.300000 3.497336 6.050391
14.400000 3.497704 6.051028
14.500000 3.498092 6.051699
14.600000 3.498330 6.052110
14.700000 3.498637 6.052642
14.800000 3.498935 6.053158
14.900000 3.499193 6.053603
15.000000 3.499511 6.054154
15.100000 3.499779 6.054617
15.200000 3.500077 6.055133
15.300000 3.500376 6.055650
15.400000 3.500644 6.056113
