<
121.634213,25.239133,0 
121.63235,25.238114,0 
121.631935,25.237895,0 
121.631092,25.237455,0 
121.630177,25.236981,0 
121.629877,25.236823,0 
121.629162,25.236459,0 
121.628945,25.236341,0 
121.627899,25.235735,0 
121.627043,25.235239,0 
121.62598,25.234725,0 
121.624954,25.234115,0 
121.623736,25.233524,0 
121.622943,25.233071,0 
121.621996,25.232584,0 
121.621068,25.232107,0 
121.619792,25.231558,0 
121.618497,25.230967,0 
121.617994,25.230706,0 
121.617008,25.230177,0 
121.616369,25.229713,0 
121.615769,25.22922399999999,0 
121.614395,25.22824,0 
121.613422,25.227534,0 
121.61252,25.226917,0 
121.612144,25.226686,0 
121.61206,25.226628,0 
121.611715,25.226411,0 
121.611502,25.226283,0 
121.607833,25.224026,0 
121.605446,25.222548,0 
121.602234,25.220097,0 
121.601652,25.219652,0 
121.600955,25.219058,0 
121.600257,25.218359,0 
121.599618,25.217765,0 
121.599075,25.217119,0 
121.597408,25.215476,0 
121.593257,25.212126,0 
121.592345,25.211345,0 
121.591504,25.210588,0 
121.5906,25.209816,0 
121.590273,25.209561,0 
121.589645,25.20914,0 
121.588776,25.20874,0 
121.587655,25.208323,0 
121.585551,25.207735,0 
121.583774,25.207111,0 
121.579942,25.205828,0 
121.578173,25.205221,0 
121.576339,25.204579,0 
121.574156,25.20385,0 
121.5729,25.203276,0 
121.57232,25.202963,0 
121.571837,25.202614,0 
121.571063,25.202143,0 
121.569786,25.201078,0 
121.568876,25.200345,0 
121.567657,25.199437,0 
121.564636,25.19652,0 
121.563765,25.195821,0 
121.562449,25.194686,0 
121.561249,25.193708,0 
121.559548,25.192627,0 
121.558368,25.191772,0 
121.55655,25.190481,0 
121.554635,25.189155,0 
121.552337,25.187786,0 
121.551584,25.187368,0 
121.550849,25.186967,0 
121.550404,25.186635,0 
121.549841,25.186208,0 
121.54874,25.185308,0 
121.548083,25.184819,0 
121.546787,25.183807,0 
121.544888,25.182297,0 
121.54394,25.181493,0 
121.542914,25.180673,0 
121.542237,25.179991,0 
121.540359,25.178366,0 
121.53905,25.177264,0 
121.537206,25.175905,0 
121.534786,25.173912,0 
121.53114,25.170744,0 
121.52894,25.169161,0 
121.526568,25.167548,0 
121.524333,25.165661,0 
121.523186,25.164824,0 
121.521426,25.16344399999999,0 
121.520564,25.162848,0 
121.51861,25.161612,0 
121.516367,25.159842,0 
121.510083,25.155221,0 
121.509003,25.154427,0 
121.508299,25.154,0 
121.50687,25.153162,0 
121.505981,25.152674,0 
121.505144,25.152216,0 
121.504318,25.151725,0 
121.500647,25.149277,0 
121.498946,25.14813699999999,0 
121.494978,25.145367,0 
121.492504,25.143714,0 
121.488485,25.140944,0 
121.486667,25.139548,0 
121.484956,25.13846,0 
121.483217,25.137361,0 
121.481691,25.13629600000001,0 
121.48084,25.135684,0 
121.479694,25.134955,0 
121.478237,25.133989,0 
121.477543,25.133308,0 
121.475342,25.131007,0 
121.47448,25.129763,0 
121.472892,25.126555,0 
121.471823,25.124625,0 
121.4712,25.123099,0 
121.470646,25.121542,0 
121.469921,25.120078,0 
121.468543,25.117806,0 
121.466957,25.115254,0 
121.464409,25.111706,0 
121.458799,25.10452,0 
121.45708,25.102685,0 
121.454398,25.09979299999999,0 
121.452601,25.098033,0 
121.451141,25.096401,0 
121.450522,25.095592,0 
121.449008,25.093694,0 
121.446152,25.090023,0 
121.44564,25.089404,0 
121.444531,25.088027,0 
121.442332,25.084705,0 
121.440993,25.082799,0 
121.440279,25.081459,0 
121.439363,25.079365,0 
121.43878,25.077664,0 
121.438197,25.076175,0 
121.437614,25.074686,0 
121.43707,25.073337,0 
121.436467,25.071742,0 
121.435308,25.068392,0 
121.434175,25.064762,0 
121.43311,25.061186,0 
121.432484,25.058984,0 
121.430736,25.053925,0 
121.42981,25.051621,0 
121.42811,25.047552,0 
121.426876,25.04483,0 
121.426009,25.042424,0 
121.424972,25.039644,0 
121.42422,25.037494,0 
121.422728,25.033178,0 
121.422119,25.031255,0 
121.421241,25.028754,0 
121.418919,25.020215,0 
121.418191,25.01766,0 
121.417079,25.012704,0 
121.416483,25.008309,0 
121.416438,25.006244,0 
121.416537,25.004067,0 
